RDKit_0,RDKit_1,RDKit_2,RDKit_3,RDKit_4,RDKit_5,RDKit_6,RDKit_7
-6.37537255801658,1.485852914925506,-1.5413686932152002,-0.07826033381923468,1.668872286999811,0.33409113210071784,0.20793403027363422,-1.753054349273993
-5.151436611530053,0.5257167944289317,-1.5834386558369067,4.27540350622061,-2.1833629298630837,0.3546505523347105,0.6296665436182739,1.6296413818499398
-5.1744101237477755,-1.6181861734202316,2.0427917289509265,2.655039584946327,-1.880963689701896,-1.6497645025651972,-0.5488024941543793,0.8843068662521945
-0.06240874192703161,-4.899788821046953,0.5588865321072294,-0.4617465416623029,-5.59732825416442,-0.7007996050585191,1.9086063341564459,0.29610038239583636
-3.7741279997079245,-2.5682417888241087,1.49106880450779,1.485398344555065,-2.877520554217672,-1.2793638386916206,0.04495990872129006,0.6658497586590839
-3.539050981594017,-1.276341529346683,4.299050408930496,2.2958904051970963,0.04533293229718589,-1.625293873104734,3.937368273477003,1.0549901075708192
-2.8808771591655167,-2.177754227290599,3.859176268775735,2.6632474435834532,0.3382156784010654,-0.7674145004822293,3.914963533561092,-0.646815090353437
2.2871362216676814,-3.6516850695727556,0.8214154783715824,3.971364523931004,-2.6150123899804556,-3.0230377532374564,-1.4339790445135494,-1.849019335239446
-4.848825296152273,2.6767417224999606,-3.1316620425774477,0.3005957268643921,1.8960542962119882,1.868800756569209,-0.5091355570193392,2.7378771641914494
0.4142500898640203,-0.8192301439143802,-3.927134947446768,-2.794221389867007,-2.449023336583363,3.0117143377221343,2.048874878471284,2.397266241875949
-3.1326712633350504,3.0364508022945804,-0.6513875684009507,-0.17529322451689677,3.666231489194506,1.9189868380657076,4.150094203036324,3.095361613387617
-8.619422589004781,-1.9176518528483706,-2.818118875375976,-4.4827360700267915,-0.9026417513247507,0.9396355233737048,0.747142089299202,0.7249835314754511
-11.197971456592567,2.7405340682321206,-1.1202897054905876,-3.1949693043553604,0.7205298827010227,1.679720467599769,-1.7924695661623067,-1.5169352566672138
-11.147903087043613,0.11125807642953121,-2.414183113092634,-3.535425194181432,3.253249625146041,1.6922751371725853,-0.7982459807853435,-0.9131512007399958
-3.176435996892933,-2.2710134289551807,-3.3000766750802497,-1.7806257656594033,2.1097648003803244,-0.3196721467054492,-2.0005647271804516,-3.3309436777094037
-4.126588003109531,-0.22692076845958067,5.013316284599828,0.2467716380926758,-0.5751943764716931,14.562350888912961,-2.531716327460198,-5.446645976920499
-6.17451500048003,-1.294005829404766,-1.7208504788251553,-2.047157065388334,2.1173436983698655,-2.3066371993801176,-2.051665621633109,-0.1841305332821777
-1.0798883655824614,-4.534311015826393,-2.266938943633282,-4.446777270518795,-2.585003627854533,-0.8014827343393482,0.9069531780906562,-0.5985818591398697
-4.955231446611961,-2.0692761589686417,-1.9851376611052414,-3.1213136028150616,1.1160706316570783,-1.8824486630830417,-1.3945540811665846,-0.44965935470967566
-4.541322620677726,-1.8946800909951202,-1.5986604136271583,-2.0235730131534595,2.1658284266486927,-2.4689310056835225,-2.352060473073771,-0.36810806920967887
0.3651304962363996,-4.971487255459352,-2.2304529685053307,-4.253252307055437,-2.40242060843142,-0.9055943003733653,0.6322843347850108,-0.88610710849638
-3.3526302972566433,-2.647509841699847,-1.8876033727657326,-3.067273935109683,1.1891896746769832,-2.038268838998106,-1.696380705490182,-0.6317834329774351
-1.1619958858790274,5.968620911008829,3.095827036773701,-4.274525619209049,-2.5681491675284045,-3.4057561237696525,-1.732322821185961,-2.6866491068103744
-1.4465110583322178,1.8722040358318224,0.18936635561486484,5.657285348380773,-1.2871815120039032,3.196504649424244,-0.596726989435088,-1.9410493333273107
-1.7360512577667564,-1.3630194984251518,5.381446940389785,2.9200324250035226,-1.0519182970503518,0.5644564207631995,-2.253593295965261,-2.8396394387793866
0.3740197358299033,-2.4857318366434327,4.755675671379764,1.6450311292531794,-2.399076700802052,0.9690995408712968,-1.3174293249307953,-3.1919124717496636
1.5816614273009835,-2.1181063308911496,7.73437044865902,2.8233566337653855,1.8271894461518248,1.6666759567182812,3.8848102881353714,-4.625639727517007
-4.364744440440938,0.036199557500714324,0.2956154107171353,6.252455216051277,-4.0522580033782365,0.6521740794824372,0.5178402583564722,3.711558998671436
-4.682697844537269,-1.870494710673361,3.6303827941113624,4.584594259357542,-3.9025882315532243,-1.2053008393750726,-0.3782498289646692,3.106464486629488
-0.8816297503717477,-1.0902442870644777,4.398678079150849,-0.8236188851819656,1.223510708021832,0.821068585733512,-2.985084045756267,2.5961465658302774
8.235007635760509,1.5588620262498807,-5.3249621716176225,4.007268258458371,1.9877432990393051,-0.07245255012420973,-2.4569467616244243,-0.043729118890651786
-4.8668926852002095,-2.071105629779682,4.856808652760954,5.623124417406131,-4.41498407430602,-1.977813879140937,-0.9428389510344887,3.3921439925196153
-10.292395666080088,1.3866367308179135,-2.5542506849389497,-1.6737152664021862,2.909641708163214,0.4057387697871811,0.5742963300658122,-0.2490201696285154
